"Job ID","Job Name","CPUs Allocated","CPU Efficiency","Memory Efficiency","Actual Walltime","Time Job Finished","Job State"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49156097,mp-19_sdims_444,32,1.00,0.63,57:52,"2022-05-06 09:46:28","NODE FAIL"
49134260,mp-15_sdims_444,1,1.00,0.18,1-06:00:27,"2022-05-05 20:04:55",TIMEOUT
49134326,mp-19_sdims_444,16,1.00,0.65,8:37:42,"2022-05-04 23:08:40",FAILED
49134326,mp-19_sdims_444,16,1.00,0.65,8:37:42,"2022-05-04 23:08:40",FAILED
49134326,mp-19_sdims_444,16,1.00,0.65,8:37:42,"2022-05-04 23:08:40",FAILED
49134326,mp-19_sdims_444,16,1.00,0.65,8:37:42,"2022-05-04 23:08:40",FAILED
49134326,mp-19_sdims_444,16,1.00,0.65,8:37:42,"2022-05-04 23:08:40",FAILED
49134326,mp-19_sdims_444,16,1.00,0.65,8:37:42,"2022-05-04 23:08:40",FAILED
49134326,mp-19_sdims_444,16,1.00,0.65,8:37:42,"2022-05-04 23:08:40",FAILED
49127890,mp-17_sdims_333,1,1.00,0.62,1-06:00:17,"2022-05-04 22:32:01",TIMEOUT
49135962,mp-5_sdims_444,1,1.00,0.16,6:43:00,"2022-05-04 22:31:53",COMPLETE
49134307,mp-17_sdims_444,16,1.00,0.48,6:47:52,"2022-05-04 21:15:13",FAILED
49134307,mp-17_sdims_444,16,1.00,0.48,6:47:52,"2022-05-04 21:15:13",FAILED
49134307,mp-17_sdims_444,16,1.00,0.48,6:47:52,"2022-05-04 21:15:13",FAILED
49134307,mp-17_sdims_444,16,1.00,0.48,6:47:52,"2022-05-04 21:15:13",FAILED
49134307,mp-17_sdims_444,16,1.00,0.48,6:47:52,"2022-05-04 21:15:13",FAILED
49134307,mp-17_sdims_444,16,1.00,0.48,6:47:52,"2022-05-04 21:15:13",FAILED
49134307,mp-17_sdims_444,16,1.00,0.48,6:47:52,"2022-05-04 21:15:13",FAILED
49127889,mp-15_sdims_333,1,1.00,0.44,1-02:58:54,"2022-05-04 19:29:40",COMPLETE
49135326,mp-5_sdims_333,1,1.00,0.07,1:37:45,"2022-05-04 16:28:18",COMPLETE
49134335,mp-5_sdims_444,16,1.00,0.06,24:43,"2022-05-04 15:00:13",FAILED
49134335,mp-5_sdims_444,16,1.00,0.06,24:43,"2022-05-04 15:00:13",FAILED
49134335,mp-5_sdims_444,16,1.00,0.06,24:43,"2022-05-04 15:00:13",FAILED
49134335,mp-5_sdims_444,16,1.01,0.06,24:43,"2022-05-04 15:00:13",FAILED
49134335,mp-5_sdims_444,16,1.01,0.06,24:43,"2022-05-04 15:00:13",FAILED
49134333,mp-5_sdims_333,16,1.01,0.02,2:58,"2022-05-04 14:37:58",FAILED
49134333,mp-5_sdims_333,16,1.01,0.02,2:58,"2022-05-04 14:37:58",FAILED
49134333,mp-5_sdims_333,16,1.01,0.02,2:58,"2022-05-04 14:37:58",FAILED
49134333,mp-5_sdims_333,16,1.01,0.02,2:58,"2022-05-04 14:37:58",FAILED
49134333,mp-5_sdims_333,16,1.01,0.02,2:58,"2022-05-04 14:37:58",FAILED
49134333,mp-5_sdims_333,16,1.01,0.02,2:58,"2022-05-04 14:37:58",FAILED
49134333,mp-5_sdims_333,16,1.01,0.02,2:58,"2022-05-04 14:37:58",FAILED
49134328,mp-5_sdims_222,16,0.63,0.01,48,"2022-05-04 14:35:19",COMPLETE
49134328,mp-5_sdims_222,16,0.83,0.01,48,"2022-05-04 14:35:19",COMPLETE
49134328,mp-5_sdims_222,16,0.83,0.01,48,"2022-05-04 14:35:19",COMPLETE
49134328,mp-5_sdims_222,16,0.83,0.01,48,"2022-05-04 14:35:19",COMPLETE
49134328,mp-5_sdims_222,16,0.63,0.01,48,"2022-05-04 14:35:19",COMPLETE
49134328,mp-5_sdims_222,16,0.83,0.01,48,"2022-05-04 14:35:19",COMPLETE
49127891,mp-19_sdims_333,1,1.00,0.84,12:14:03,"2022-05-04 04:45:47",COMPLETE
49126398,mp-19_sdims_444,16,1.00,0.09,8:36:14,"2022-05-03 21:01:22",COMPLETE
49126398,mp-19_sdims_444,16,1.00,0.09,8:36:14,"2022-05-03 21:01:22",COMPLETE
49126398,mp-19_sdims_444,16,1.00,0.09,8:36:14,"2022-05-03 21:01:22",COMPLETE
49126398,mp-19_sdims_444,16,1.00,0.09,8:36:14,"2022-05-03 21:01:22",COMPLETE
49126398,mp-19_sdims_444,16,1.00,0.09,8:36:14,"2022-05-03 21:01:22",COMPLETE
49126398,mp-19_sdims_444,16,1.00,0.09,8:36:14,"2022-05-03 21:01:22",COMPLETE
49126398,mp-19_sdims_444,16,1.00,0.09,8:36:14,"2022-05-03 21:01:22",COMPLETE
49126398,mp-19_sdims_444,16,1.00,0.09,8:36:14,"2022-05-03 21:01:22",COMPLETE
49126398,mp-19_sdims_444,16,1.00,0.09,8:36:14,"2022-05-03 21:01:22",COMPLETE
49126398,mp-19_sdims_444,16,1.00,0.09,8:36:14,"2022-05-03 21:01:22",COMPLETE
49126398,mp-19_sdims_444,16,1.00,0.09,8:36:14,"2022-05-03 21:01:22",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126395,mp-17_sdims_444,16,1.00,0.07,8:02:37,"2022-05-03 20:26:11",COMPLETE
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49126392,mp-15_sdims_444,16,1.00,0.34,6:57:43,"2022-05-03 19:18:26",FAILED
49127888,monkpack-15_sdims_222,1,1.00,0.16,2:28:15,"2022-05-03 18:53:53",COMPLETE
49127024,mp-19_sdims_333,16,1.00,0.14,54:31,"2022-05-03 15:06:38",FAILED
49127024,mp-19_sdims_333,16,0.99,0.14,54:31,"2022-05-03 15:06:38",FAILED
49127024,mp-19_sdims_333,16,1.00,0.14,54:31,"2022-05-03 15:06:38",FAILED
49127024,mp-19_sdims_333,16,1.00,0.14,54:31,"2022-05-03 15:06:38",FAILED
49127024,mp-19_sdims_333,16,1.00,0.14,54:31,"2022-05-03 15:06:38",FAILED
49127024,mp-19_sdims_333,16,1.00,0.14,54:31,"2022-05-03 15:06:38",FAILED
49127022,mp-17_sdims_333,16,1.00,0.11,41:37,"2022-05-03 14:52:45",FAILED
49127022,mp-17_sdims_333,16,1.00,0.11,41:37,"2022-05-03 14:52:45",FAILED
49127022,mp-17_sdims_333,16,1.00,0.11,41:37,"2022-05-03 14:52:45",FAILED
49127022,mp-17_sdims_333,16,1.00,0.11,41:37,"2022-05-03 14:52:45",FAILED
49127022,mp-17_sdims_333,16,1.01,0.11,41:37,"2022-05-03 14:52:45",FAILED
49127022,mp-17_sdims_333,16,1.00,0.11,41:37,"2022-05-03 14:52:45",FAILED
49126989,mp-15_sdims_333,16,0.99,0.08,31:33,"2022-05-03 14:41:09",FAILED
49126989,mp-15_sdims_333,16,0.99,0.08,31:33,"2022-05-03 14:41:09",FAILED
49126989,mp-15_sdims_333,16,0.99,0.08,31:33,"2022-05-03 14:41:09",FAILED
49126989,mp-15_sdims_333,16,0.99,0.08,31:33,"2022-05-03 14:41:09",FAILED
49126989,mp-15_sdims_333,16,0.98,0.08,31:33,"2022-05-03 14:41:09",FAILED
49126989,mp-15_sdims_333,16,1.00,0.08,31:33,"2022-05-03 14:41:09",FAILED
49126400,mp-19_sdims_333,16,0.99,0.02,49:56,"2022-05-03 13:18:24",COMPLETE
49126400,mp-19_sdims_333,16,1.00,0.02,49:56,"2022-05-03 13:18:24",COMPLETE
49126400,mp-19_sdims_333,16,1.00,0.02,49:56,"2022-05-03 13:18:24",COMPLETE
49126400,mp-19_sdims_333,16,0.99,0.02,49:56,"2022-05-03 13:18:24",COMPLETE
49126400,mp-19_sdims_333,16,1.00,0.02,49:56,"2022-05-03 13:18:24",COMPLETE
49126400,mp-19_sdims_333,16,1.00,0.02,49:56,"2022-05-03 13:18:24",COMPLETE
49126400,mp-19_sdims_333,16,0.99,0.02,49:56,"2022-05-03 13:18:24",COMPLETE
49126400,mp-19_sdims_333,16,1.00,0.02,49:56,"2022-05-03 13:18:24",COMPLETE
49126400,mp-19_sdims_333,16,1.00,0.02,49:56,"2022-05-03 13:18:24",COMPLETE
49126400,mp-19_sdims_333,16,1.00,0.02,49:56,"2022-05-03 13:18:24",COMPLETE
49126406,mp-17_sdims_333,16,0.99,0.02,32:19,"2022-05-03 13:03:39",COMPLETE
49126406,mp-17_sdims_333,16,1.00,0.02,32:19,"2022-05-03 13:03:39",COMPLETE
49126406,mp-17_sdims_333,16,0.99,0.02,32:19,"2022-05-03 13:03:39",COMPLETE
49126406,mp-17_sdims_333,16,1.00,0.02,32:19,"2022-05-03 13:03:39",COMPLETE
49126406,mp-17_sdims_333,16,1.00,0.02,32:19,"2022-05-03 13:03:39",COMPLETE
49126406,mp-17_sdims_333,16,1.00,0.02,32:19,"2022-05-03 13:03:39",COMPLETE
49126404,mp-15_sdims_333,16,1.00,0.02,23:27,"2022-05-03 12:53:01",COMPLETE
49126404,mp-15_sdims_333,16,0.98,0.02,23:27,"2022-05-03 12:53:01",COMPLETE
49126404,mp-15_sdims_333,16,1.00,0.02,23:27,"2022-05-03 12:53:01",COMPLETE
49126404,mp-15_sdims_333,16,1.00,0.02,23:27,"2022-05-03 12:53:01",COMPLETE
49126404,mp-15_sdims_333,16,1.00,0.02,23:27,"2022-05-03 12:53:01",COMPLETE
49126404,mp-15_sdims_333,16,1.00,0.02,23:27,"2022-05-03 12:53:01",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49126390,mp-15_sdims_444,16,0.00,0.00,5,"2022-05-03 12:19:38",COMPLETE
49105223,monkpack-19_sdims_333,1,1.00,0.23,10:00:18,"2022-05-03 01:57:50",TIMEOUT
49105210,monkpack-15_sdims_333,1,1.00,0.88,10:00:03,"2022-05-03 01:54:47",TIMEOUT
49105217,monkpack-17_sdims_333,1,1.00,1.05,8:10:55,"2022-05-03 00:07:19",OUT_OF_MEMORY
49105157,monkpack-21_sdims_222,1,1.00,0.21,2:51:11,"2022-05-02 18:37:53",COMPLETE
49104847,monkpack-17_sdims_222,1,1.00,0.12,1:41:15,"2022-05-02 17:09:47",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49105375,mp-15_sdims_222_32cores,32,0.95,0.02,5:17,"2022-05-02 16:35:56",COMPLETE
49104594,mp-15_sdims_222,1,1.00,0.08,1:11:18,"2022-05-02 16:28:14",COMPLETE
49098273,kppra-30_sdims_333,1,1.00,0.07,2:00:42,"2022-05-02 16:24:41",COMPLETE
49105260,monkpack-19_sdims_444,1,1.15,1.05,52,"2022-05-02 16:04:40",OUT_OF_MEMORY
49105188,mp-15_sdims_222_4cores,8,0.98,0.02,10:44,"2022-05-02 16:02:08",COMPLETE
49105188,mp-15_sdims_222_4cores,8,0.98,0.02,10:44,"2022-05-02 16:02:08",COMPLETE
49105188,mp-15_sdims_222_4cores,8,1.02,0.02,10:44,"2022-05-02 16:02:08",COMPLETE
49105188,mp-15_sdims_222_4cores,8,0.99,0.02,10:44,"2022-05-02 16:02:08",COMPLETE
49105141,mp-15_sdims_222_4cores,4,1.00,0.03,18:59,"2022-05-02 16:00:28",COMPLETE
49105183,mp-15_sdims_222_4cores,16,1.00,0.02,7:02,"2022-05-02 15:57:53",COMPLETE
49105183,mp-15_sdims_222_4cores,16,1.00,0.02,7:02,"2022-05-02 15:57:53",COMPLETE
49105183,mp-15_sdims_222_4cores,16,1.00,0.02,7:02,"2022-05-02 15:57:53",COMPLETE
49105183,mp-15_sdims_222_4cores,16,1.00,0.02,7:02,"2022-05-02 15:57:53",COMPLETE
49105183,mp-15_sdims_222_4cores,16,1.00,0.02,7:02,"2022-05-02 15:57:53",COMPLETE
49105183,mp-15_sdims_222_4cores,16,1.00,0.02,7:02,"2022-05-02 15:57:53",COMPLETE
49105183,mp-15_sdims_222_4cores,16,1.00,0.02,7:02,"2022-05-02 15:57:53",COMPLETE
49105183,mp-15_sdims_222_4cores,16,1.00,0.02,7:02,"2022-05-02 15:57:53",COMPLETE
49105183,mp-15_sdims_222_4cores,16,1.00,0.02,7:02,"2022-05-02 15:57:53",COMPLETE
49105152,mp-15_sdims_222_4cores,8,0.50,0.02,5:57,"2022-05-02 15:51:21",CANCELLED
49105152,mp-15_sdims_222_4cores,8,0.34,0.02,5:57,"2022-05-02 15:51:21",CANCELLED
49105152,mp-15_sdims_222_4cores,8,0.67,0.02,5:57,"2022-05-02 15:51:21",CANCELLED
49043900,CuPt_kppra-30_sdims_333,1,1.00,0.51,2-00:00:15,"2022-05-02 13:34:53",TIMEOUT
49043574,CuPt_kppra-30_sdims_333,1,0.99,1.00,2-00:00:29,"2022-05-02 13:09:23",TIMEOUT
49044020,CuPt_kppra-30_sdims_444,1,1.00,0.14,1-01:25:08,"2022-05-01 15:11:10",COMPLETE
49042183,CuPt_kppra-50_sdims_222,1,1.00,0.25,8:45:29,"2022-04-30 21:46:19",COMPLETE
49042171,CuPt_kppra-40_sdims_222,1,1.00,0.20,7:00:57,"2022-04-30 20:00:38",COMPLETE
49043890,kppra-30_sdims_333_mpi_8core,8,0.99,0.03,20:27,"2022-04-30 13:51:48",FAILED
49043890,kppra-30_sdims_333_mpi_8core,8,0.98,0.03,20:27,"2022-04-30 13:51:48",FAILED
49043890,kppra-30_sdims_333_mpi_8core,8,0.98,0.03,20:27,"2022-04-30 13:51:48",FAILED
49043890,kppra-30_sdims_333_mpi_8core,8,0.98,0.03,20:27,"2022-04-30 13:51:48",FAILED
49043890,kppra-30_sdims_333_mpi_8core,8,1.00,0.03,20:27,"2022-04-30 13:51:48",FAILED
49043975,CuPt_kppra-30_sdims_444,1,0.68,1.01,2:57,"2022-04-30 13:44:31",FAILED
49043896,CuPt_kppra-30_sdims_444,1,0.75,0.98,2:41,"2022-04-30 13:35:58",FAILED
49042255,CuPt_kppra-30_sdims_444,1,0.65,1.05,1:32,"2022-04-30 13:08:37",OUT_OF_MEMORY
49042225,CuPt_kppra-30_sdims_333,1,1.15,1.05,52,"2022-04-30 13:05:18",OUT_OF_MEMORY
49026428,CuPt_kppra-60_sdims_444,1,1.00,0.15,1-00:00:05,"2022-04-30 11:00:45",TIMEOUT
49028589,CuPt_kppra-10_sdims_222,1,1.00,0.15,6:11:31,"2022-04-29 21:48:44",COMPLETE
49026427,CuPt_kppra-60_sdims_333,1,1.00,0.12,10:34:01,"2022-04-29 21:34:18",COMPLETE
49028593,CuPt_kppra-30_sdims_222,1,1.00,0.16,5:18:45,"2022-04-29 20:56:48",COMPLETE
49028591,CuPt_kppra-20_sdims_222,1,1.00,0.11,3:25:43,"2022-04-29 19:03:21",COMPLETE
49026689,kppra-30_sdims_333,1,1.00,0.39,6:29:32,"2022-04-29 17:57:58",COMPLETE
48985064,kppra-60_sdims_555_mpi,4,0.00,0.09,1-00:00:01,"2022-04-29 16:43:23",TIMEOUT
48985064,kppra-60_sdims_555_mpi,4,0.00,0.09,1-00:00:01,"2022-04-29 16:43:23",TIMEOUT
48985064,kppra-60_sdims_555_mpi,4,0.00,0.09,1-00:00:01,"2022-04-29 16:43:23",TIMEOUT
48985064,kppra-60_sdims_555_mpi,4,1.00,0.09,1-00:00:01,"2022-04-29 16:43:23",TIMEOUT
49026766,CuPt_kppra-10_sdims_222,1,1.00,0.16,3:00:27,"2022-04-29 14:46:33",TIMEOUT
49026763,CuPt_kppra-30_sdims_222,1,1.00,0.11,3:00:12,"2022-04-29 14:45:29",TIMEOUT
49026754,CuPt_kppra-30_sdims_222,1,1.00,0.16,3:00:28,"2022-04-29 14:44:23",TIMEOUT
49026665,kppra-30_sdims_333,1,1.13,0.01,2:39,"2022-04-29 11:26:13",CANCELLED
48984622,kppra-60_sdims_444-mpi,16,0.00,0.00,10:00:24,"2022-04-29 02:04:11",TIMEOUT
48984693,kppra-60_sdims_333,1,1.00,0.55,9:45:07,"2022-04-29 01:52:59",COMPLETE
48996828,CuPt_kppra-60_sdims_444,1,1.00,0.28,3:00:07,"2022-04-29 00:59:26",TIMEOUT
48996694,CuPt_kppra-60_sdims_333,1,1.00,0.23,3:00:28,"2022-04-29 00:54:06",TIMEOUT
48996604,CuPt_kppra-60_sdims_222,1,0.99,0.10,54:28,"2022-04-28 22:43:39",COMPLETE
48996475,CuPt_kppra-60_sdims_222,1,0.94,0.02,7:28,"2022-04-28 21:49:34",CANCELLED
48985034,kppra-60_sdims_333_mpi,4,1.00,0.15,3:07:46,"2022-04-28 19:47:45",FAILED
48985034,kppra-60_sdims_333_mpi,4,1.00,0.15,3:07:46,"2022-04-28 19:47:45",FAILED
48985034,kppra-60_sdims_333_mpi,4,1.00,0.15,3:07:46,"2022-04-28 19:47:45",FAILED
48985034,kppra-60_sdims_333_mpi,4,1.00,0.15,3:07:46,"2022-04-28 19:47:45",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
48987602,kppra-60_sdims_333_mpi_64core,64,1.00,0.03,1:05:58,"2022-04-28 19:05:50",FAILED
